geoid,year,measure,value,moe,region_type
24031701006,2020,gender_male_percent_geo20,50.599895670318205,,tract
24031701007,2020,gender_male_percent_geo20,38.47568988173456,,tract
24031701101,2020,gender_male_percent_geo20,52.283628779979146,,tract
24510271300,2020,gender_male_percent_geo20,49.67765042979943,,tract
24510271400,2020,gender_male_percent_geo20,49.812920927912195,,tract
24510271501,2020,gender_male_percent_geo20,45.83235501291383,,tract
24510271503,2020,gender_male_percent_geo20,39.81042654028436,,tract
24510271600,2020,gender_male_percent_geo20,39.85130111524163,,tract
24510271700,2020,gender_male_percent_geo20,43.53228311515421,,tract
24510271801,2020,gender_male_percent_geo20,42.047026279391424,,tract
24510271802,2020,gender_male_percent_geo20,47.48010610079576,,tract
24510271900,2020,gender_male_percent_geo20,46.91659875033958,,tract
24510272003,2020,gender_male_percent_geo20,42.63050153531218,,tract
24510272004,2020,gender_male_percent_geo20,42.93492351568577,,tract
24510272005,2020,gender_male_percent_geo20,44.077306733167084,,tract
24510272006,2020,gender_male_percent_geo20,39.539114614918134,,tract
24510272007,2020,gender_male_percent_geo20,50.1099438064989,,tract
24510280101,2020,gender_male_percent_geo20,41.150178784266984,,tract
24510280102,2020,gender_male_percent_geo20,45.41245069456354,,tract
24510280200,2020,gender_male_percent_geo20,45.9279972037749,,tract
24510280301,2020,gender_male_percent_geo20,44.70647265429002,,tract
24510280302,2020,gender_male_percent_geo20,45.47738693467337,,tract
24510280401,2020,gender_male_percent_geo20,50.27173913043478,,tract
24510280402,2020,gender_male_percent_geo20,53.00077942322681,,tract
24510280403,2020,gender_male_percent_geo20,51.27664064148554,,tract
24510280404,2020,gender_male_percent_geo20,43.67112810707457,,tract
24510280500,2020,gender_male_percent_geo20,58.36548579445809,,tract
24510280600,2020,gender_male_percent_geo20,42.23780682180427,,tract
24001000100,2020,gender_male_percent_geo20,55.46768475593128,,tract
24001000200,2020,gender_male_percent_geo20,68.11783107403545,,tract
24001000500,2020,gender_male_percent_geo20,50.88629485516645,,tract
24001000600,2020,gender_male_percent_geo20,49.241379310344826,,tract
24001000700,2020,gender_male_percent_geo20,43.19562575941677,,tract
24001000800,2020,gender_male_percent_geo20,52.6368658965344,,tract
24001001000,2020,gender_male_percent_geo20,49.220489977728285,,tract
24001001100,2020,gender_male_percent_geo20,48.89267461669506,,tract
24001001200,2020,gender_male_percent_geo20,53.021442495126706,,tract
24001001300,2020,gender_male_percent_geo20,81.92008678358344,,tract
24001001401,2020,gender_male_percent_geo20,48.81933003844042,,tract
24001001402,2020,gender_male_percent_geo20,53.275862068965516,,tract
24001001502,2020,gender_male_percent_geo20,43.62952515279737,,tract
24001001503,2020,gender_male_percent_geo20,48.357870894677234,,tract
24001001600,2020,gender_male_percent_geo20,48.89606892837911,,tract
24001001700,2020,gender_male_percent_geo20,40.977092099111736,,tract
24001001800,2020,gender_male_percent_geo20,50.52567731500202,,tract
24001001900,2020,gender_male_percent_geo20,50.92348284960422,,tract
24001002000,2020,gender_male_percent_geo20,48.331001399160506,,tract
24001002100,2020,gender_male_percent_geo20,48.10486418193304,,tract
24001002200,2020,gender_male_percent_geo20,48.94723804805549,,tract
24003730511,2020,gender_male_percent_geo20,47.376916868442294,,tract
24003730512,2020,gender_male_percent_geo20,59.911023232822544,,tract
24003730513,2020,gender_male_percent_geo20,32.8998699609883,,tract
24003730514,2020,gender_male_percent_geo20,45.39951573849879,,tract
24003730601,2020,gender_male_percent_geo20,52.74143760105836,,tract
24003730603,2020,gender_male_percent_geo20,51.303801445177506,,tract
24003730605,2020,gender_male_percent_geo20,45.40270848182466,,tract
24003730606,2020,gender_male_percent_geo20,51.29953131657435,,tract
24003730701,2020,gender_male_percent_geo20,49.961300309597526,,tract
24003730702,2020,gender_male_percent_geo20,49.29069487857658,,tract
24003730800,2020,gender_male_percent_geo20,50.50547598989048,,tract
24003730901,2020,gender_male_percent_geo20,50.95910242490047,,tract
24003730902,2020,gender_male_percent_geo20,50.88243279934836,,tract
24003731002,2020,gender_male_percent_geo20,49.487554904831626,,tract
24003731003,2020,gender_male_percent_geo20,46.54102505171225,,tract
24003731004,2020,gender_male_percent_geo20,51.27557464006062,,tract
24003731103,2020,gender_male_percent_geo20,48.154093097913325,,tract
24003731104,2020,gender_male_percent_geo20,45.86226308875962,,tract
24003731105,2020,gender_male_percent_geo20,49.469026548672566,,tract
24003731106,2020,gender_male_percent_geo20,44.653079917563545,,tract
24003731107,2020,gender_male_percent_geo20,43.22524609148813,,tract
24003731201,2020,gender_male_percent_geo20,49.85264464091826,,tract
24003731205,2020,gender_male_percent_geo20,51.93798449612403,,tract
24003731206,2020,gender_male_percent_geo20,45.5,,tract
24003731207,2020,gender_male_percent_geo20,51.117068811438784,,tract
24003731208,2020,gender_male_percent_geo20,49.96432818073722,,tract
24003731209,2020,gender_male_percent_geo20,50.06206040546132,,tract
24003731210,2020,gender_male_percent_geo20,53.98923152227117,,tract
24003731303,2020,gender_male_percent_geo20,49.346305868045,,tract
24003731306,2020,gender_male_percent_geo20,48.27359421243012,,tract
24003731307,2020,gender_male_percent_geo20,47.57176385629175,,tract
24003731308,2020,gender_male_percent_geo20,42.73797841020608,,tract
24003731309,2020,gender_male_percent_geo20,48.95754359363154,,tract
24003731310,2020,gender_male_percent_geo20,51.30068859984698,,tract
24003731312,2020,gender_male_percent_geo20,49.764373232799244,,tract
24003731313,2020,gender_male_percent_geo20,42.360060514372165,,tract
24003740103,2020,gender_male_percent_geo20,46.707909854175874,,tract
24003730510,2020,gender_male_percent_geo20,47.43239137040413,,tract
24003740104,2020,gender_male_percent_geo20,51.002535146347086,,tract
24003740105,2020,gender_male_percent_geo20,48.47130761994356,,tract
24003740106,2020,gender_male_percent_geo20,41.90129181848294,,tract
24003740107,2020,gender_male_percent_geo20,47.15447154471545,,tract
24003740108,2020,gender_male_percent_geo20,53.80329976430255,,tract
24003740203,2020,gender_male_percent_geo20,45.86666666666667,,tract
24031701102,2020,gender_male_percent_geo20,47.13121569931815,,tract
24031701201,2020,gender_male_percent_geo20,55.887149380300066,,tract
24031701202,2020,gender_male_percent_geo20,50.51903114186851,,tract
24031701205,2020,gender_male_percent_geo20,46.29092416079569,,tract
24031701206,2020,gender_male_percent_geo20,44.907407407407405,,tract
24031701210,2020,gender_male_percent_geo20,50.03849114703618,,tract
24031701211,2020,gender_male_percent_geo20,47.65280403276623,,tract
24031701212,2020,gender_male_percent_geo20,49.84709480122324,,tract
24031701214,2020,gender_male_percent_geo20,50.68667344862666,,tract
24031701215,2020,gender_male_percent_geo20,42.83601405065632,,tract
24031701216,2020,gender_male_percent_geo20,41.354656632173096,,tract
24031701218,2020,gender_male_percent_geo20,45.01870112206733,,tract
24031701219,2020,gender_male_percent_geo20,53.36012502790801,,tract
24031701220,2020,gender_male_percent_geo20,51.36871508379888,,tract
24031701221,2020,gender_male_percent_geo20,46.864387593389175,,tract
24031701222,2020,gender_male_percent_geo20,45.038988975531055,,tract
24031701223,2020,gender_male_percent_geo20,46.83381549341048,,tract
24031701303,2020,gender_male_percent_geo20,48.401290701085365,,tract
24031701304,2020,gender_male_percent_geo20,51.61136688363232,,tract
24031701306,2020,gender_male_percent_geo20,53.13568985176739,,tract
24031701307,2020,gender_male_percent_geo20,48.12192723697149,,tract
24031701308,2020,gender_male_percent_geo20,48.82717713669453,,tract
24031701312,2020,gender_male_percent_geo20,49.472880061115355,,tract
24031701313,2020,gender_male_percent_geo20,51.31056393963463,,tract
24031701314,2020,gender_male_percent_geo20,50.034602076124564,,tract
24031701315,2020,gender_male_percent_geo20,47.96802131912059,,tract
24031701316,2020,gender_male_percent_geo20,48.86759581881533,,tract
24031701317,2020,gender_male_percent_geo20,49.6420581655481,,tract
24031701407,2020,gender_male_percent_geo20,56.792873051224944,,tract
24031701408,2020,gender_male_percent_geo20,46.827057182705715,,tract
24031701409,2020,gender_male_percent_geo20,51.80199739470256,,tract
24031701414,2020,gender_male_percent_geo20,48.59095982142857,,tract
24031701415,2020,gender_male_percent_geo20,53.083783444290916,,tract
24031701417,2020,gender_male_percent_geo20,44.22431161853593,,tract
24031701418,2020,gender_male_percent_geo20,45.040840140023334,,tract
24031701422,2020,gender_male_percent_geo20,50.19427764040975,,tract
24031701423,2020,gender_male_percent_geo20,46.33197808025455,,tract
24031701424,2020,gender_male_percent_geo20,49.18032786885246,,tract
24031701425,2020,gender_male_percent_geo20,39.798234552332914,,tract
24031701426,2020,gender_male_percent_geo20,51.55189836870218,,tract
24031701427,2020,gender_male_percent_geo20,49.22910467946984,,tract
24031701503,2020,gender_male_percent_geo20,49.82903326080199,,tract
24031701505,2020,gender_male_percent_geo20,49.954146469278136,,tract
24031701506,2020,gender_male_percent_geo20,48.350128433115984,,tract
24001002300,2020,gender_male_percent_geo20,49.479166666666664,,tract
24003740205,2020,gender_male_percent_geo20,47.9767014101778,,tract
24003740303,2020,gender_male_percent_geo20,48.05299076676034,,tract
24003740304,2020,gender_male_percent_geo20,48.66380732431541,,tract
24003740305,2020,gender_male_percent_geo20,45.337248620751026,,tract
24003740400,2020,gender_male_percent_geo20,92.902767920511,,tract
24003740501,2020,gender_male_percent_geo20,43.692870201096895,,tract
24003740502,2020,gender_male_percent_geo20,48.96579971329101,,tract
24003740601,2020,gender_male_percent_geo20,51.35289634146341,,tract
24003740602,2020,gender_male_percent_geo20,46.07574094401756,,tract
24003740603,2020,gender_male_percent_geo20,70.75500770416025,,tract
24003740701,2020,gender_male_percent_geo20,43.979517190929045,,tract
24003740703,2020,gender_male_percent_geo20,54.4006309148265,,tract
24003740704,2020,gender_male_percent_geo20,49.126735333631885,,tract
24003740800,2020,gender_male_percent_geo20,44.63774048301269,,tract
24003740900,2020,gender_male_percent_geo20,47.42871373427967,,tract
24003741000,2020,gender_male_percent_geo20,51.07183151560737,,tract
24003750101,2020,gender_male_percent_geo20,48.31866395847438,,tract
24003750102,2020,gender_male_percent_geo20,49.01738473167045,,tract
24003750201,2020,gender_male_percent_geo20,52.851941747572816,,tract
24003750204,2020,gender_male_percent_geo20,49.937369519832984,,tract
24003750300,2020,gender_male_percent_geo20,46.10339506172839,,tract
24003750400,2020,gender_male_percent_geo20,46.934723256391166,,tract
24003750801,2020,gender_male_percent_geo20,52.860483242400626,,tract
24003750803,2020,gender_male_percent_geo20,45.65450643776824,,tract
24003750804,2020,gender_male_percent_geo20,52.162652162652165,,tract
24003750900,2020,gender_male_percent_geo20,50.73203949608444,,tract
24003751000,2020,gender_male_percent_geo20,51.007866273353,,tract
24003751102,2020,gender_male_percent_geo20,48.59752120026093,,tract
24003751103,2020,gender_male_percent_geo20,54.02723735408561,,tract
24003751200,2020,gender_male_percent_geo20,48.65652988960633,,tract
24003751400,2020,gender_male_percent_geo20,50.56455571919489,,tract
24003751500,2020,gender_male_percent_geo20,48.10499926264563,,tract
24003751600,2020,gender_male_percent_geo20,42.78828327771598,,tract
24003751700,2020,gender_male_percent_geo20,50.26949335249731,,tract
24003980000,2020,gender_male_percent_geo20,85.71428571428571,,tract
24003990000,2020,gender_male_percent_geo20,,,tract
24005400100,2020,gender_male_percent_geo20,47.56951390278056,,tract
24003740204,2020,gender_male_percent_geo20,39.8471094123268,,tract
24005400200,2020,gender_male_percent_geo20,48.97549216552832,,tract
24005400400,2020,gender_male_percent_geo20,46.90155807365439,,tract
24005400500,2020,gender_male_percent_geo20,49.61656441717791,,tract
24005400600,2020,gender_male_percent_geo20,52.249022164276404,,tract
24005400701,2020,gender_male_percent_geo20,52.635486265775796,,tract
24005400702,2020,gender_male_percent_geo20,42.843994477680624,,tract
24031701507,2020,gender_male_percent_geo20,45.794392523364486,,tract
24031701508,2020,gender_male_percent_geo20,45.08993680116675,,tract
24031701509,2020,gender_male_percent_geo20,42.93514228987426,,tract
24031701601,2020,gender_male_percent_geo20,51.60270880361174,,tract
24031701602,2020,gender_male_percent_geo20,56.294871794871796,,tract
24031701701,2020,gender_male_percent_geo20,41.06266243141785,,tract
24031701702,2020,gender_male_percent_geo20,46.649096385542165,,tract
24031701703,2020,gender_male_percent_geo20,46.947983014862,,tract
24031701704,2020,gender_male_percent_geo20,51.028950122078825,,tract
24031701800,2020,gender_male_percent_geo20,52.00411099691675,,tract
24031701900,2020,gender_male_percent_geo20,52.732919254658384,,tract
24031702000,2020,gender_male_percent_geo20,53.74240121580547,,tract
24031702101,2020,gender_male_percent_geo20,49.992008949976025,,tract
24031702102,2020,gender_male_percent_geo20,44.95488105004102,,tract
24031702200,2020,gender_male_percent_geo20,43.73407458883484,,tract
24031702301,2020,gender_male_percent_geo20,51.425247236765564,,tract
24031702302,2020,gender_male_percent_geo20,45.6425749477109,,tract
24031702401,2020,gender_male_percent_geo20,50.88326983027364,,tract
24031702402,2020,gender_male_percent_geo20,49.808660624370596,,tract
24031702501,2020,gender_male_percent_geo20,49.51950254381006,,tract
24031702502,2020,gender_male_percent_geo20,34.429992348890586,,tract
24031702503,2020,gender_male_percent_geo20,38.429217840982545,,tract
24031702602,2020,gender_male_percent_geo20,44.98768239530036,,tract
24031702603,2020,gender_male_percent_geo20,48.90162368672397,,tract
24031702604,2020,gender_male_percent_geo20,45.103969754253306,,tract
24031702700,2020,gender_male_percent_geo20,46.49867374005305,,tract
24031702800,2020,gender_male_percent_geo20,48.22562570041091,,tract
24031702900,2020,gender_male_percent_geo20,53.8311457963817,,tract
24031703000,2020,gender_male_percent_geo20,43.75,,tract
24031703100,2020,gender_male_percent_geo20,49.439655172413794,,tract
24031703201,2020,gender_male_percent_geo20,49.29032258064516,,tract
24031703202,2020,gender_male_percent_geo20,45.89624757063836,,tract
24031703206,2020,gender_male_percent_geo20,53.88363427916308,,tract
24031703207,2020,gender_male_percent_geo20,51.33460438512869,,tract
24031703208,2020,gender_male_percent_geo20,46.27592425608656,,tract
24031703209,2020,gender_male_percent_geo20,51.26835781041388,,tract
24031703210,2020,gender_male_percent_geo20,50.56555269922879,,tract
24031703213,2020,gender_male_percent_geo20,49.51641033772,,tract
24031703214,2020,gender_male_percent_geo20,48.225547174477555,,tract
24031703215,2020,gender_male_percent_geo20,50.70293398533008,,tract
24031703216,2020,gender_male_percent_geo20,41.44456289978678,,tract
24031703218,2020,gender_male_percent_geo20,43.504672897196265,,tract
24031703219,2020,gender_male_percent_geo20,34.97954412624196,,tract
24031703220,2020,gender_male_percent_geo20,47.62343404568902,,tract
24005400800,2020,gender_male_percent_geo20,44.67927326659251,,tract
24005400900,2020,gender_male_percent_geo20,51.19105493437044,,tract
24005401000,2020,gender_male_percent_geo20,49.227467811158796,,tract
24005401101,2020,gender_male_percent_geo20,52.36786811055439,,tract
24005401102,2020,gender_male_percent_geo20,37.88049605411499,,tract
24005401200,2020,gender_male_percent_geo20,48.361356511826735,,tract
24005401301,2020,gender_male_percent_geo20,40.4291636186296,,tract
24005401302,2020,gender_male_percent_geo20,45.81755593803786,,tract
24005401400,2020,gender_male_percent_geo20,47.32685297691373,,tract
24005401503,2020,gender_male_percent_geo20,48.93092105263158,,tract
24005401504,2020,gender_male_percent_geo20,49.268554556435376,,tract
24005401505,2020,gender_male_percent_geo20,47.680808969004175,,tract
24005401506,2020,gender_male_percent_geo20,36.81522748375116,,tract
24005401507,2020,gender_male_percent_geo20,49.16806594413067,,tract
24005402201,2020,gender_male_percent_geo20,53.690510116842404,,tract
24005402202,2020,gender_male_percent_geo20,56.53495440729483,,tract
24005402302,2020,gender_male_percent_geo20,47.760671798460464,,tract
24005402303,2020,gender_male_percent_geo20,43.691899070385126,,tract
24005402304,2020,gender_male_percent_geo20,43.981042654028435,,tract
24005402305,2020,gender_male_percent_geo20,52.38922675933971,,tract
24005402306,2020,gender_male_percent_geo20,47.13344718223957,,tract
24005402307,2020,gender_male_percent_geo20,40.406976744186046,,tract
24005402403,2020,gender_male_percent_geo20,51.64319248826291,,tract
24005402404,2020,gender_male_percent_geo20,42.39293764087152,,tract
24005402405,2020,gender_male_percent_geo20,52.761855132881706,,tract
24005402407,2020,gender_male_percent_geo20,45.1473136915078,,tract
24005402408,2020,gender_male_percent_geo20,44.091710758377424,,tract
24005402409,2020,gender_male_percent_geo20,32.58616534104603,,tract
24005402503,2020,gender_male_percent_geo20,43.608147429679924,,tract
24005402504,2020,gender_male_percent_geo20,47.74653312788906,,tract
24005402505,2020,gender_male_percent_geo20,38.32028898254064,,tract
24005402506,2020,gender_male_percent_geo20,47.20910261914985,,tract
24005402510,2020,gender_male_percent_geo20,46.66283084004603,,tract
24005402511,2020,gender_male_percent_geo20,40.026850786344454,,tract
24005402602,2020,gender_male_percent_geo20,50.911458333333336,,tract
24005402603,2020,gender_male_percent_geo20,42.18093699515347,,tract
24005402604,2020,gender_male_percent_geo20,44.76694309408064,,tract
24005403100,2020,gender_male_percent_geo20,45.34497090606816,,tract
24005403201,2020,gender_male_percent_geo20,48.144683504833175,,tract
24005403202,2020,gender_male_percent_geo20,47.334851936218676,,tract
24005403300,2020,gender_male_percent_geo20,47.55939524838013,,tract
24005403401,2020,gender_male_percent_geo20,35.70408454727221,,tract
24005403402,2020,gender_male_percent_geo20,44.89873901413833,,tract
24005403500,2020,gender_male_percent_geo20,48.553798688777476,,tract
24031703221,2020,gender_male_percent_geo20,45.706655710764174,,tract
24031703222,2020,gender_male_percent_geo20,46.31526355233575,,tract
24031703223,2020,gender_male_percent_geo20,46.12466124661247,,tract
24031703301,2020,gender_male_percent_geo20,39.403356121814795,,tract
24031703302,2020,gender_male_percent_geo20,54.78654592496766,,tract
24031703401,2020,gender_male_percent_geo20,52.01759418626889,,tract
24031703402,2020,gender_male_percent_geo20,51.88562977569633,,tract
24031703403,2020,gender_male_percent_geo20,49.95739846634479,,tract
24031703404,2020,gender_male_percent_geo20,53.930319608407714,,tract
24031703501,2020,gender_male_percent_geo20,47.75737507525587,,tract
24031703502,2020,gender_male_percent_geo20,51.92511480042388,,tract
24031703601,2020,gender_male_percent_geo20,47.02824858757062,,tract
24031703602,2020,gender_male_percent_geo20,48.74699622382423,,tract
24031703701,2020,gender_male_percent_geo20,53.05792753288714,,tract
24031703702,2020,gender_male_percent_geo20,52.72727272727273,,tract
24031703800,2020,gender_male_percent_geo20,43.760399334442596,,tract
24031703901,2020,gender_male_percent_geo20,49.41212871287129,,tract
24031703902,2020,gender_male_percent_geo20,50.291367393955824,,tract
24031704000,2020,gender_male_percent_geo20,43.46839546191248,,tract
24031704100,2020,gender_male_percent_geo20,48.25850614052748,,tract
24031704200,2020,gender_male_percent_geo20,48.282097649186255,,tract
24031704300,2020,gender_male_percent_geo20,49.67418546365915,,tract
24031704401,2020,gender_male_percent_geo20,50.49570389953734,,tract
24031704403,2020,gender_male_percent_geo20,41.27284183994959,,tract
24031704404,2020,gender_male_percent_geo20,48.65482679796026,,tract
24031704501,2020,gender_male_percent_geo20,49.097938144329895,,tract
24031704502,2020,gender_male_percent_geo20,46.674057649667404,,tract
24031704503,2020,gender_male_percent_geo20,44.69461077844311,,tract
24031704600,2020,gender_male_percent_geo20,49.68299711815562,,tract
24031704700,2020,gender_male_percent_geo20,46.82064442543484,,tract
24031704803,2020,gender_male_percent_geo20,47.375031399145946,,tract
24031704804,2020,gender_male_percent_geo20,46.847345132743364,,tract
24031704805,2020,gender_male_percent_geo20,48.307291666666664,,tract
24031704806,2020,gender_male_percent_geo20,51.66410650281618,,tract
24031705000,2020,gender_male_percent_geo20,54.10111181036291,,tract
24031705100,2020,gender_male_percent_geo20,46.20077648363838,,tract
24031705200,2020,gender_male_percent_geo20,48.26086956521739,,tract
24031705300,2020,gender_male_percent_geo20,47.67504008551577,,tract
24031705400,2020,gender_male_percent_geo20,49.47969117153407,,tract
24031705501,2020,gender_male_percent_geo20,44.4064901793339,,tract
24031705502,2020,gender_male_percent_geo20,41.95583596214511,,tract
24031705601,2020,gender_male_percent_geo20,48.91304347826087,,tract
24031705602,2020,gender_male_percent_geo20,41.66460854531983,,tract
24031705701,2020,gender_male_percent_geo20,44.95121397776265,,tract
24005403601,2020,gender_male_percent_geo20,46.202003338898166,,tract
24005403602,2020,gender_male_percent_geo20,47.40066514965867,,tract
24005403702,2020,gender_male_percent_geo20,45.16248153618907,,tract
24005403703,2020,gender_male_percent_geo20,42.226980728051394,,tract
24005403704,2020,gender_male_percent_geo20,42.71457085828343,,tract
24005403801,2020,gender_male_percent_geo20,49.9264705882353,,tract
24005403802,2020,gender_male_percent_geo20,43.20190346702923,,tract
24005403803,2020,gender_male_percent_geo20,48.51013110846245,,tract
24005404101,2020,gender_male_percent_geo20,48.48808796579108,,tract
24005404102,2020,gender_male_percent_geo20,43.62883181441591,,tract
24005404201,2020,gender_male_percent_geo20,46.7477696674777,,tract
24005404202,2020,gender_male_percent_geo20,48.15541120235323,,tract
24005404402,2020,gender_male_percent_geo20,51.18314424635332,,tract
24005404403,2020,gender_male_percent_geo20,39.96722505462491,,tract
24005404404,2020,gender_male_percent_geo20,48.78880315808362,,tract
24005404501,2020,gender_male_percent_geo20,49.634609763227125,,tract
24005404502,2020,gender_male_percent_geo20,44.667738478027864,,tract
24005404600,2020,gender_male_percent_geo20,47.98850574712644,,tract
24005404800,2020,gender_male_percent_geo20,54.17708854427214,,tract
24005404900,2020,gender_male_percent_geo20,50.202429149797574,,tract
24005405000,2020,gender_male_percent_geo20,46.95729143615844,,tract
24005406000,2020,gender_male_percent_geo20,50.78698845750262,,tract
24005407001,2020,gender_male_percent_geo20,50.89664166938376,,tract
24005407002,2020,gender_male_percent_geo20,47.41573033707865,,tract
24005408100,2020,gender_male_percent_geo20,43.99277326106594,,tract
24005408200,2020,gender_male_percent_geo20,51.27648017381858,,tract
24005408302,2020,gender_male_percent_geo20,46.714579055441476,,tract
24005408303,2020,gender_male_percent_geo20,50.06414368184734,,tract
24005408304,2020,gender_male_percent_geo20,51.20593692022263,,tract
24005408400,2020,gender_male_percent_geo20,41.328731665228645,,tract
24005408502,2020,gender_male_percent_geo20,45.53706505295008,,tract
24005408503,2020,gender_male_percent_geo20,53.017042837402116,,tract
24005408505,2020,gender_male_percent_geo20,49.486594409583574,,tract
24005408506,2020,gender_male_percent_geo20,45.77235772357724,,tract
24005408507,2020,gender_male_percent_geo20,49.177949709864606,,tract
24005408601,2020,gender_male_percent_geo20,50.08260561718197,,tract
24005408602,2020,gender_male_percent_geo20,48.985959438377535,,tract
24005408702,2020,gender_male_percent_geo20,45.16129032258065,,tract
24005408703,2020,gender_male_percent_geo20,46.390845070422536,,tract
24005408704,2020,gender_male_percent_geo20,52.434734308461394,,tract
24005408800,2020,gender_male_percent_geo20,47.92006525285481,,tract
24005408900,2020,gender_male_percent_geo20,52.36318407960199,,tract
24005410100,2020,gender_male_percent_geo20,49.26862846325933,,tract
24005410200,2020,gender_male_percent_geo20,52.29570345408593,,tract
24005411101,2020,gender_male_percent_geo20,52.821242294926506,,tract
24031705702,2020,gender_male_percent_geo20,46.962828649138714,,tract
24031705800,2020,gender_male_percent_geo20,48.05334150827713,,tract
24031705901,2020,gender_male_percent_geo20,46.19278169014085,,tract
24031705902,2020,gender_male_percent_geo20,49.12408759124087,,tract
24031705903,2020,gender_male_percent_geo20,47.97724399494311,,tract
24031706005,2020,gender_male_percent_geo20,43.24324324324324,,tract
24031706007,2020,gender_male_percent_geo20,47.723913686077445,,tract
24031706008,2020,gender_male_percent_geo20,53.031626769177,,tract
24031706009,2020,gender_male_percent_geo20,52.290563971527654,,tract
24031706010,2020,gender_male_percent_geo20,44.32920709267314,,tract
24031706011,2020,gender_male_percent_geo20,51.8146191855512,,tract
24031706012,2020,gender_male_percent_geo20,42.695979172693086,,tract
24031706013,2020,gender_male_percent_geo20,46.68517875737591,,tract
24033800102,2020,gender_male_percent_geo20,55.15678126180582,,tract
24033800103,2020,gender_male_percent_geo20,44.792132320071524,,tract
24033800105,2020,gender_male_percent_geo20,51.64179104477612,,tract
24033800106,2020,gender_male_percent_geo20,43.73013069586718,,tract
24033800108,2020,gender_male_percent_geo20,44.05204460966543,,tract
24033800109,2020,gender_male_percent_geo20,51.87382043677541,,tract
24033800203,2020,gender_male_percent_geo20,48.7219730941704,,tract
24033800206,2020,gender_male_percent_geo20,48.41351074718526,,tract
24033800209,2020,gender_male_percent_geo20,49.306269270298046,,tract
24033800210,2020,gender_male_percent_geo20,49.52501583280557,,tract
24033800211,2020,gender_male_percent_geo20,42.18543046357616,,tract
24033800212,2020,gender_male_percent_geo20,40.63452231582721,,tract
24033800213,2020,gender_male_percent_geo20,41.75152749490835,,tract
24033800216,2020,gender_male_percent_geo20,48.86561954624782,,tract
24033800217,2020,gender_male_percent_geo20,50.0,,tract
24033800218,2020,gender_male_percent_geo20,50.24271844660194,,tract
24033800401,2020,gender_male_percent_geo20,48.194867333623314,,tract
24033800402,2020,gender_male_percent_geo20,41.52173913043478,,tract
24033800403,2020,gender_male_percent_geo20,47.88290642969159,,tract
24033800408,2020,gender_male_percent_geo20,51.46817707557013,,tract
24033800409,2020,gender_male_percent_geo20,45.18181818181818,,tract
24033800410,2020,gender_male_percent_geo20,48.81994953243284,,tract
24033800411,2020,gender_male_percent_geo20,45.98281960586154,,tract
24033800412,2020,gender_male_percent_geo20,49.08800729594163,,tract
24033800413,2020,gender_male_percent_geo20,44.11764705882353,,tract
24033800504,2020,gender_male_percent_geo20,49.7286012526096,,tract
24033800505,2020,gender_male_percent_geo20,47.7041852905323,,tract
24033800507,2020,gender_male_percent_geo20,55.01085944771952,,tract
24033800511,2020,gender_male_percent_geo20,45.57334805816308,,tract
24033800513,2020,gender_male_percent_geo20,50.5557270762581,,tract
24005411102,2020,gender_male_percent_geo20,48.90142517814727,,tract
24005411201,2020,gender_male_percent_geo20,51.1482254697286,,tract
24005411202,2020,gender_male_percent_geo20,49.482936918304034,,tract
24005411302,2020,gender_male_percent_geo20,50.74055158324821,,tract
24005411303,2020,gender_male_percent_geo20,50.24287564766839,,tract
24005411306,2020,gender_male_percent_geo20,50.2960769800148,,tract
24005411307,2020,gender_male_percent_geo20,50.32816229116945,,tract
24005411308,2020,gender_male_percent_geo20,50.416666666666664,,tract
24005411309,2020,gender_male_percent_geo20,46.844217438890915,,tract
24005411404,2020,gender_male_percent_geo20,50.683403068340304,,tract
24005411406,2020,gender_male_percent_geo20,49.89010989010989,,tract
24005411408,2020,gender_male_percent_geo20,51.04029496971293,,tract
24005411409,2020,gender_male_percent_geo20,49.44286650644527,,tract
24005411410,2020,gender_male_percent_geo20,51.582089552238806,,tract
24005411411,2020,gender_male_percent_geo20,53.48080676642811,,tract
24005411412,2020,gender_male_percent_geo20,49.220489977728285,,tract
24005411413,2020,gender_male_percent_geo20,33.2547787378895,,tract
24005420100,2020,gender_male_percent_geo20,50.56834742057709,,tract
24005420200,2020,gender_male_percent_geo20,48.24200190053848,,tract
24005420301,2020,gender_male_percent_geo20,49.734748010610076,,tract
24005420302,2020,gender_male_percent_geo20,41.429731925264015,,tract
24005420303,2020,gender_male_percent_geo20,45.7166392092257,,tract
24005420401,2020,gender_male_percent_geo20,47.123893805309734,,tract
24005420402,2020,gender_male_percent_geo20,46.33300297324083,,tract
24005420500,2020,gender_male_percent_geo20,53.9390756302521,,tract
24005420600,2020,gender_male_percent_geo20,46.23309723116549,,tract
24005420701,2020,gender_male_percent_geo20,42.40236297998031,,tract
24005420702,2020,gender_male_percent_geo20,50.08896797153025,,tract
24005420800,2020,gender_male_percent_geo20,47.87720444154148,,tract
24005420900,2020,gender_male_percent_geo20,46.756352765321374,,tract
24005421000,2020,gender_male_percent_geo20,53.718148725949035,,tract
24005421101,2020,gender_male_percent_geo20,49.75961538461539,,tract
24005421102,2020,gender_male_percent_geo20,46.31379962192817,,tract
24005421200,2020,gender_male_percent_geo20,47.973713033954,,tract
24005430101,2020,gender_male_percent_geo20,54.31482221334399,,tract
